date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:02:00	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:00%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?country_id=2)
06:02:00	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6e18526.delayed	(from https://dynamex.az/az/stores.html?country_id=1)
06:02:00	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:01%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?country_id=1)
06:02:00	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6e38526.delayed	(from https://dynamex.az/az/stores.html?id=489)
06:02:00	1310/1310	---M--	200	added ('OK')	image/png	etag:%22604a7e25-51e%22	https://dynamex.link/uploads/admin/warning.png	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.link/uploads/admin/warning.png	(from https://dynamex.az/az/stores.html?id=489)
06:02:01	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:01%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=489)
06:02:01	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6e68526.delayed	(from https://dynamex.az/az/stores.html?id=635)
06:02:01	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:01%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=635)
06:02:01	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6e88526.delayed	(from https://dynamex.az/az/stores.html?id=631)
06:02:01	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:02%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=631)
06:02:01	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6ea8526.delayed	(from https://dynamex.az/az/stores.html?id=491)
06:02:02	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:02%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=491)
06:02:02	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6ec8526.delayed	(from https://dynamex.az/az/stores.html?id=493)
06:02:02	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:02%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=493)
06:02:02	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6ee8526.delayed	(from https://dynamex.az/az/stores.html?id=637)
06:02:02	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:03%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=637)
06:02:02	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6f08526.delayed	(from https://dynamex.az/az/stores.html?id=488)
06:02:03	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:03%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=488)
06:02:03	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6f28526.delayed	(from https://dynamex.az/az/stores.html?id=43006)
06:02:03	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:03%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=43006)
06:02:03	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6f48526.delayed	(from https://dynamex.az/az/stores.html?id=791)
06:02:03	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:04%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=791)
06:02:03	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6f68526.delayed	(from https://dynamex.az/az/stores.html?id=42745)
06:02:03	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:04%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42745)
06:02:03	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6f88526.delayed	(from https://dynamex.az/az/stores.html?id=1)
06:02:04	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:04%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=1)
06:02:04	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6fa8526.delayed	(from https://dynamex.az/az/stores.html?id=42962)
06:02:04	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:04%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42962)
06:02:04	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6fc8526.delayed	(from https://dynamex.az/az/stores.html?id=429)
06:02:04	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:05%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=429)
06:02:04	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.6fe8526.delayed	(from https://dynamex.az/az/stores.html?id=426)
06:02:04	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:05%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=426)
06:02:05	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7008526.delayed	(from https://dynamex.az/az/stores.html?id=20)
06:02:05	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:05%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=20)
06:02:05	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7028526.delayed	(from https://dynamex.az/az/stores.html?id=629)
06:02:05	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:06%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=629)
06:02:05	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7048526.delayed	(from https://dynamex.az/az/stores.html?id=403)
06:02:06	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:06%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=403)
06:02:06	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7068526.delayed	(from https://dynamex.az/az/stores.html?id=394)
06:02:06	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:06%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=394)
06:02:06	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7088526.delayed	(from https://dynamex.az/az/stores.html?id=43008)
06:02:06	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:07%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=43008)
06:02:06	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.70a8526.delayed	(from https://dynamex.az/az/stores.html?id=395)
06:02:06	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:07%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=395)
06:02:06	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.70c8526.delayed	(from https://dynamex.az/az/stores.html?id=42790)
06:02:07	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:07%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42790)
06:02:07	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.70e8526.delayed	(from https://dynamex.az/az/stores.html?id=42789)
06:02:07	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:07%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42789)
06:02:07	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7108526.delayed	(from https://dynamex.az/az/stores.html?id=42717)
06:02:07	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:08%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42717)
06:02:07	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7128526.delayed	(from https://dynamex.az/az/stores.html?id=788)
06:02:08	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:08%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=788)
06:02:08	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7148526.delayed	(from https://dynamex.az/az/stores.html?id=42794)
06:02:08	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:08%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42794)
06:02:08	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7168526.delayed	(from https://dynamex.az/az/stores.html?id=42740)
06:02:08	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:09%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42740)
06:02:08	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7188526.delayed	(from https://dynamex.az/az/stores.html?id=42951)
06:02:09	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:09%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42951)
06:02:09	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.71a8526.delayed	(from https://dynamex.az/az/stores.html?id=42787)
06:02:09	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:09%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42787)
06:02:09	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.71c8526.delayed	(from https://dynamex.az/az/stores.html?id=42744)
06:02:09	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:10%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42744)
06:02:09	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.71e8526.delayed	(from https://dynamex.az/az/stores.html?id=42974)
06:02:10	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:10%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42974)
06:02:10	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7208526.delayed	(from https://dynamex.az/az/stores.html?id=42820)
06:02:10	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:10%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42820)
06:02:10	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7228526.delayed	(from https://dynamex.az/az/stores.html?id=42747)
06:02:10	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:11%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42747)
06:02:10	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7248526.delayed	(from https://dynamex.az/az/stores.html?id=42656)
06:02:10	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:11%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42656)
06:02:10	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7268526.delayed	(from https://dynamex.az/az/stores.html?id=42525)
06:02:11	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:11%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42525)
06:02:11	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7288526.delayed	(from https://dynamex.az/az/stores.html?id=42778)
06:02:11	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:11%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42778)
06:02:11	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.72a8526.delayed	(from https://dynamex.az/az/stores.html?id=43001)
06:02:11	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:12%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=43001)
06:02:11	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.72c8526.delayed	(from https://dynamex.az/az/stores.html?id=43004)
06:02:11	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:12%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=43004)
06:02:12	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.72e8526.delayed	(from https://dynamex.az/az/stores.html?id=42999)
06:02:12	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:12%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42999)
06:02:12	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7308526.delayed	(from https://dynamex.az/az/stores.html?id=42983)
06:02:12	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:12%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42983)
06:02:12	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7328526.delayed	(from https://dynamex.az/az/stores.html?id=42982)
06:02:12	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:13%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42982)
06:02:12	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7348526.delayed	(from https://dynamex.az/az/stores.html?id=42976)
06:02:13	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:13%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42976)
06:02:13	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7368526.delayed	(from https://dynamex.az/az/stores.html?id=42975)
06:02:13	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:14%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42975)
06:02:13	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7388526.delayed	(from https://dynamex.az/az/stores.html?id=42963)
06:02:13	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:14%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42963)
06:02:13	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.73a8526.delayed	(from https://dynamex.az/az/stores.html?id=42779)
06:02:14	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:14%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42779)
06:02:14	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.73c8526.delayed	(from https://dynamex.az/az/stores.html?id=42777)
06:02:14	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:14%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42777)
06:02:14	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.73e8526.delayed	(from https://dynamex.az/az/stores.html?id=42775)
06:02:14	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:15%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42775)
06:02:14	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7408526.delayed	(from https://dynamex.az/az/stores.html?id=42774)
06:02:14	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:15%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42774)
06:02:15	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7428526.delayed	(from https://dynamex.az/az/stores.html?id=42727)
06:02:15	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:15%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42727)
06:02:15	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7448526.delayed	(from https://dynamex.az/az/stores.html?id=42726)
06:02:15	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:16%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42726)
06:02:15	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7468526.delayed	(from https://dynamex.az/az/stores.html?id=42704)
06:02:15	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:16%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=42704)
06:02:16	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=az	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.7488526.delayed	(from https://dynamex.az/az/stores.html?id=43000)
06:02:16	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:02:16%20GMT	https://dynamex.az/az/menu/sertler-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/az/menu/sertler-55.html	(from https://dynamex.az/az/stores.html?id=43000)
